reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,label
e989727a-b0c6-48a4-96c9-f23675317ed5,Nabila Putri,https://play-lh.googleusercontent.com/a/AEdFTp6VOHLa0AUGaDXWoZNHePJZuWmcD2erFYnNeq4A=mo,Ok,5,0,,2023-01-08 07:53:06,,,1.0
f9d55123-46ba-4b60-845f-be6cc3e60904,Purwanto Ilham,https://play-lh.googleusercontent.com/a/AEdFTp72StZ_s5MKzJ2JzFLxGlTYOS7--ySVuVILIj7a=mo,Ok,5,0,27.6.3,2023-01-06 23:24:11,,,1.0
f3de5c2a-3233-44ed-80a3-0cd96f960052,Bram Nizam,https://play-lh.googleusercontent.com/a-/AD5-WCkcksabbT9vtu2y9Z2OLMVX0wCWR_5yptrJjcwa,"sip, ok....",5,0,27.5.4,2023-01-06 20:54:11,,,1.0
d8235cdf-ecc6-4d0b-a603-8510b7126158,Nabila Hoiriyah,https://play-lh.googleusercontent.com/a/AEdFTp6iF-C9cMxvCgEmfz3NZAQCzPtbY38X8v0cEQbD=mo,Bagus sekali saya jadi suka dek,5,0,,2023-01-08 11:02:46,,,1.0
5b8d267c-0f9e-48f8-9bf2-4c9e808da69e,Nadia Yolanda,https://play-lh.googleusercontent.com/a-/AD5-WCnHEt6_nZi321IPTi1-ccLtxhYPSckDEkBAeRNEOQ,Waeee saya suka saya suka,5,0,,2023-01-07 21:48:57,,,1.0
9213cd54-01fb-4a86-9054-b97de070f75d,ni eni,https://play-lh.googleusercontent.com/a/AEdFTp4RqBRB3Sw_QPe5YHBISshJXREky75_P-O9tHnW=mo,Aplikasih nya bgs bgt,5,0,,2023-01-06 14:56:19,,,1.0
378a9d5c-4588-488b-acff-243994c43d17,Ohitsme20_ ohitsme20,https://play-lh.googleusercontent.com/a/AEdFTp5384gL2K-XSwegPa7oJAPWIZxedGD7KiwFUhMT=mo,Aplikasinya berbahaya kita bisa terpengaruh oleh fyp yang lewat dari video karena beberapa video adalah flexing (pamer) dan juga saya ingin aplikasi ini harus di hapus sekarang juga,1,0,25.3.3,2023-01-06 18:56:00,,,-1.0
9ecf0772-dd22-4f60-bcd4-4896cafd9ae6,Rohmawati Eka p,https://play-lh.googleusercontent.com/a-/AD5-WClrlq-qhseYmdeGGkutWrpWjRqaAhk0cerKRQnKVwA,Udah di update kenapa masi blom ada fitur fitur baru nya ya kyaa posting ulang,3,0,27.6.3,2023-01-06 15:29:37,,,0.0
92d6a369-9ba7-4a72-adf3-1deaf77a9029,Aliya Ainulwardah,https://play-lh.googleusercontent.com/a/AEdFTp5eHKH0_Rq3CVTEBwTBddfDJCLXs2sclbgD6w01=mo,Bagus,5,0,27.0.3,2023-01-08 14:22:18,,,1.0
5b6b9a84-3cdf-458b-b060-caca3fbc0f4c,keyla putri andriansyah,https://play-lh.googleusercontent.com/a/AEdFTp6hAGJDwGTO0Xiz4yiQw_-gxuo4Cc143onW4uCK=mo,keren abis,5,0,27.6.3,2023-01-07 00:03:58,,,1.0
af890140-4cf3-451b-a962-c4513ec99afe,Bebek Joss,https://play-lh.googleusercontent.com/a/AEdFTp6kCV9YsIJnRvgIXtpk4GWv_1hjjPjLRg9yZ9_a=mo,Tiktok nya kayk kontoll,5,0,,2023-01-07 23:52:22,,,1.0
42a224a8-af57-4957-9c09-5441ddb7df1b,Niswah Nayla,https://play-lh.googleusercontent.com/a-/AD5-WCnhZ7rbMWCxDEmjurD5-9iMhPT9_XsEgnfMKsCGZA,"Sudah disetting tidak tertarik tapi tetap memberikan video yang tidak jelas. Sudah 3 hari di tunggu update fyp dan topiknya tetep sama. Jadi malas make. Edit: Saya sudah uninstall tiktok, lalu saya download lagi dan sudah saya atur topik, di awal awal videonya memang seperti yang diinginkan, tetapi setelah lama scrolling, videonya malah berisi konten random. Saya kecewa. Capek saya ngatur fyp nya. Sekali lagi, saya kecewa.",1,0,25.4.4,2023-01-08 12:09:37,,,-1.0
c29145ab-ec1a-4eaf-96b7-df6b995622dd,Nining Yekti,https://play-lh.googleusercontent.com/a/AEdFTp76247ELBpd_nS5mO7LWK6AGi9o1M7ja2Qr3Z8g=mo,Banyak hiburan yg bisa di lihat dlm tiktok,5,0,24.1.5,2023-01-07 17:41:59,,,1.0
ce2ea6b5-da57-44c2-bbb8-f5cd32e1848b,Yunita Retno,https://play-lh.googleusercontent.com/a/AEdFTp6jR13BAgk7209kw5i5b0XXf320gocXbGyLqlln=mo,🖤🖤🙃🙃🤗,5,0,25.7.7,2023-01-07 09:40:24,,,1.0
7e1ef244-f11e-49e0-aff2-27520910b4c9,Riki Syahputra,https://play-lh.googleusercontent.com/a/AEdFTp42_L5rZvwK_0o3DRDV8qAB6-4Zr9FEPy1jqwKl=mo,Keren,5,0,27.6.3,2023-01-06 13:29:38,,,1.0
a24f3294-d80d-4f65-9cdc-0877463f9484,Saepuloh Epul,https://play-lh.googleusercontent.com/a/AEdFTp6SD7vc3OKWU2jrNOakx-4fBDTnpTMS4vj7JSsN=mo,Saya sangat suka,5,0,27.2.4,2023-01-08 15:43:20,,,1.0
529cbcac-db9f-48f8-8eb5-61b56935d623,Okta Amelia,https://play-lh.googleusercontent.com/a/AEdFTp6ib-vw2A9hFhE681u_-VmouPRP6L-tRRCW0gkr=mo,𝔅𝔞𝔤𝔲𝔰 𝔰𝔦𝔥 𝔟𝔞𝔤𝔲𝔰 𝔱𝔞𝔭𝔦 𝔶𝔞𝔫𝔤 𝔟𝔦𝔨𝔦𝔫 𝔨𝔢𝔰𝔢𝔩 𝔦𝔱𝔲 𝔭𝔞𝔰 𝔞𝔨𝔲 𝔲𝔭𝔡𝔞𝔱𝔢 𝔭𝔞𝔡𝔞𝔥𝔞𝔩 𝔰𝔦𝔫𝔶𝔞𝔩 𝔟𝔞𝔤𝔲𝔰 𝔚𝔦-𝔉𝔦 𝔟𝔞𝔤𝔲𝔰 𝔰𝔢𝔪𝔲𝔞𝔫𝔶𝔞 𝔟𝔞𝔤𝔲𝔰 𝔟𝔲𝔨𝔞𝔫𝔫𝔶𝔞 𝔩𝔞𝔫𝔠𝔞𝔯 𝔪𝔞𝔩𝔞𝔥 𝔪𝔞𝔨𝔦𝔫 𝔫𝔤𝔢 𝔩𝔞𝔤,5,0,27.2.4,2023-01-06 16:38:00,,,1.0
9eab7059-6553-420d-96b0-bf947cbcf036,Mai Sarah,https://play-lh.googleusercontent.com/a/AEdFTp5dVgb8GPQeZD23k4YB9bk-mYocCkIrVd9qQ1rO=mo,Miss,5,0,26.3.3,2023-01-07 16:21:09,,,1.0
bc4068ca-5cb4-42e7-8242-f281e64da4c9,Xiao,https://play-lh.googleusercontent.com/a-/AD5-WCk47QId4NMFl7Uq6C0_Qs5DhsQYv8cwuDLkN3sy-A,Kanapa min fitur posting ulang yang muncul di profil di hapus padahal itu berguna bangat loh,1,0,27.7.3,2023-01-07 11:12:44,,,-1.0
e9851c89-4c0b-47f7-af2e-a145a3fc2d45,Sofia Napitupulu,https://play-lh.googleusercontent.com/a-/AD5-WCmVIfANrwq2WGHUpsytfShnPyX9BpovGWXpc2qv,Tiktoknya ini saya suka beberapa video yang menarik bisa menghibur orang kolo ketika gabut,5,0,27.7.3,2023-01-07 06:58:07,,,1.0
0b9f9665-9114-4f0b-8ddd-b2356fe94d01,Supri Yadi,https://play-lh.googleusercontent.com/a/AEdFTp5Eus7FvTrnLuB_fiXRiv5W9Rv8Qa4fw2UK3-g6=mo,Bgus,5,0,,2023-01-07 09:00:19,,,1.0
90d6ab9d-a3b3-4abc-9908-d994dac2d9b3,Diansandiwara Sandiwaradian,https://play-lh.googleusercontent.com/a/AEdFTp4gPlqykHV3aWz_kkHXJTehS3AhBqJ-D6u4Lgvl=mo,Tarlingdangdutm,1,0,,2023-01-08 14:24:16,,,-1.0
c65ebc2e-05bb-4689-a08c-9dd458d4d7b8,Dessi Sianturi,https://play-lh.googleusercontent.com/a-/AD5-WCmQCUL-aRE90iJuiS_AwesgVeW5lkB3EGrAD2N7,"Ngelag Mulu, ga peduli seberapa lancar jaringan nya",1,0,27.6.3,2023-01-08 12:44:45,,,-1.0
a0f856e7-21fb-4f69-88b9-ee2caa92f8c2,Iwan Setiawan,https://play-lh.googleusercontent.com/a/AEdFTp7VvzFZXCuX2TB8yJ7ErLePTk7NeAwM__BFmluW=mo,Oke,5,0,27.6.3,2023-01-06 21:12:11,,,1.0
b48ce5a2-1a84-486d-92dc-ae6893eedb92,DEA WANITA MAHAL,https://play-lh.googleusercontent.com/a/AEdFTp6Qyz8ufcanlWW9qflqE_TUUSQNcLuKOXw4BH1c=mo,Makin sini makin ngele,2,0,27.5.4,2023-01-07 10:01:05,,,-1.0
f3f987f1-6fcd-4034-ac4b-2998e5294545,nafis albukhori,https://play-lh.googleusercontent.com/a/AEdFTp7WLQx3pAF99EYOdcY-iH8WxLF0az5zVc-zsCHW=mo,Kok GK ada suara Wulan di tiktok saya? Gimana cara munculinnya?,1,0,,2023-01-07 23:47:00,,,-1.0
09e72db8-09ab-4355-a89f-d0b07ba73b0c,Wanto Kancil,https://play-lh.googleusercontent.com/a/AEdFTp7_DYzJRjWU80-n2eNhb3WGIhqpnJ78DXDuXlqA=mo,KOK TIKTOK GAK BISA DI DOWNLOAD SIHHH. MOHON UNTUK DI BENERIN AGAR BISA DI DOWNLOAD,1,0,,2023-01-07 13:46:13,,,-1.0
40870c87-a4db-4201-8ac0-1fa0cf7221ca,Syahbas Faisseptian,https://play-lh.googleusercontent.com/a/AEdFTp57LIp3BWItEmwTOOM4LY8fgnXbj70NZX25mPRf=mo,Siip,5,0,27.6.3,2023-01-06 22:27:29,,,1.0
84ee25cb-aa57-44de-9b6f-d40deda57830,Ati Susilawati,https://play-lh.googleusercontent.com/a/AEdFTp4TFtLSRSa8rTGwU9igLoqQ8FzLBNlJ2SlooBPH=mo,"I,M HAPPY APL TIKTOK HAPPY YOUR IS HOME",4,0,,2023-01-07 13:32:40,,,1.0
cd25b96d-af25-4c4b-84df-ff5842737099,Haidar123 Haidar,https://play-lh.googleusercontent.com/a-/AD5-WClnpOkE3lL6jQr7oPcDiTy3NhgFFbsj0lOd_ve2,Kukasih 5 bintang bisa in cara live biar GK lag,1,0,27.6.3,2023-01-06 22:06:15,,,-1.0
0f7ea39d-b581-4cb8-a971-049339b7be13,Irwan Syahputra Putra,https://play-lh.googleusercontent.com/a/AEdFTp5HzN2aEYnWx84pzvJrtbTD8ipDR2KO4i5Yd9pW=mo,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1,0,25.9.0,2023-01-07 08:34:04,,,-1.0
2f380e4a-9f15-4232-aae4-50565746025a,Ilham Alvaro,https://play-lh.googleusercontent.com/a/AEdFTp7lar_xU8objrmKQkK8HUeOvRXF1K_QhrkAkR_i=mo,2kt Paramex 4ls Bodrex 2ls Bodrexin 1kt B.flu 1kt Migra 1kt B. Extra 2kt Ultraflu 1kt Mixagrip 1ls Kamax 1kt Sutra 2ls Gandapura k 6kt Antangin 6kt Tolakangin 10kt Bejo 1kt Napacin 1kt Konidin 1kt Oskadon sp 4pk Ademsari 4ls Slasii 3pk Promag 2kt inzana 1ls Milton mint 1ls 88 1ls Ultrasilin 1kt Mylanta 1ls Antimo 1kt Diapet 10btl Hot cream k cmpur 2ls Freshcare hotyhhhhyh 1ls Afitson 1kt Polysilanehybhhbhh 1kt Hema staminahhhy 3ls Mkp 15ml 3ls Mkp 30mlhhhbhuhb 1ls Mkp 60ml Hhbhyhhhhhhyyhhhhbhhy,3,0,27.6.3,2023-01-07 23:54:58,,,0.0
9b7345f4-0746-446e-863b-6f01a17f84c0,Syifa Widia,https://play-lh.googleusercontent.com/a/AEdFTp7TTQeVgh6yZwNZiY-CFa4DjYdruPFVnrooZeQt=mo,"Bagus banget deh apk nya, dijamin betah seharian scroll vt🤣👍",5,0,27.6.3,2023-01-07 17:22:05,,,1.0
21cb0490-528d-471a-9d6d-c1d88fb90e44,Jei-chan Veronica,https://play-lh.googleusercontent.com/a/AEdFTp4Rc0pQ1dNSSDVrzjObBlGvWoqYKO93VKtoJsCU=mo,apk yg menghibur diriku,5,0,27.6.3,2023-01-07 10:57:44,,,1.0
8f612559-a6cb-4f3b-bf6e-1a0529b938a9,atzen ka,https://play-lh.googleusercontent.com/a-/AD5-WCll_aSwqO0TUAkn6OfQtM7wNKSoIVhk9JDqjrs0,Apk gaje 🙄,4,0,27.2.5,2023-01-06 15:42:25,,,1.0
8f16bb43-8768-48a1-8df1-6ee0362adc58,Andre Marvel,https://play-lh.googleusercontent.com/a/AEdFTp44oNzjmMROIGQNHuDYxXPN3_2hXu1MtIUyp_I=mo,Kenapa gak bisa di update dan di vt nya juga sering patah² nglek saya kecewa kepada tiktok :(,1,0,26.6.4,2023-01-08 11:38:52,,,-1.0
db0527db-da1f-4e7d-912a-d38defdd198d,Raissa Fajari,https://play-lh.googleusercontent.com/a/AEdFTp5zjFX6j6PiR2jtwne9wrfD7BE9JeEmID3z5Mrj=mo,Enak tapi sering lrmot,5,0,,2023-01-07 12:08:20,,,1.0
f004bf78-cb44-4c06-bfcd-3a925696486d,Hidayat Tujuhdelapan,https://play-lh.googleusercontent.com/a/AEdFTp5k9n74v4uagJZ-xpDVTuIrLoG__1u97yFbdkhL=mo,Top,5,0,,2023-01-07 17:19:18,,,1.0
ecfa8d94-0f25-43d2-9544-66a293e4d138,Binti Kholifatul,https://play-lh.googleusercontent.com/a/AEdFTp7TL8K2V82AyQaFO5upIB_AxnslacdHQFT1IhMp=mo,Tik tok mrmang sangat menghibur sya.makasih ya,2,0,,2023-01-06 19:08:02,,,-1.0
c9acef54-321a-4ce0-b5de-d29fe15993ea,Rizky Pw,https://play-lh.googleusercontent.com/a/AEdFTp4aykp_gtpeA_RmsJ6Zn7n598Yx0-QsD-VzyOAk=mo,Sangat cocok,4,0,,2023-01-07 12:37:10,,,1.0
7b8a6d5d-ceb1-42d0-9da0-db9c6a97df78,Bapak Ajum,https://play-lh.googleusercontent.com/a/AEdFTp4Y3vbtDXOWyVHqvDXUJDugqzZQWxne2D2RxGvs=mo,Bagus,5,0,,2023-01-07 13:42:05,,,1.0
79fe3a07-e500-44ad-8148-cf82a3c7d997,Ilham Adha,https://play-lh.googleusercontent.com/a/AEdFTp6_0JDSspZdj1J7KO_fmfbhI_nvDPsI7P2a8mam=mo,Semoga jaya,4,0,27.4.4,2023-01-06 15:30:58,,,1.0
c03104c9-8a43-4c30-ac52-226cad3350e9,KangPrabuKopral Kopral (Kopral),https://play-lh.googleusercontent.com/a-/AD5-WClzfItHTJFzkocWjAS35D9Ja84zq6kwjajfz1gNTA,Ok,5,0,25.1.3,2023-01-07 11:14:18,,,1.0
b599c3b3-f25e-4b73-9468-2ebf09fa2a85,Novizar Bachtiar,https://play-lh.googleusercontent.com/a/AEdFTp65XjnQ4sSLYSZFXTzL2LVo5vc7F9gI3QJBQsZu=mo,🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿,5,0,27.6.3,2023-01-06 23:06:41,,,1.0
c80c1e73-c2aa-4b04-9198-b51de8848931,hendri sigar,https://play-lh.googleusercontent.com/a-/AD5-WCkM9Z6EPBJ6qRoLrH3NzjsKJFEfe6XGFBqfBrhf,Oke,3,0,,2023-01-08 17:56:05,,,0.0
b725be12-fc63-4822-98a8-0a2892831984,Paul Paul,https://play-lh.googleusercontent.com/a/AEdFTp78kRtwoHDVPPGN3sU7_iwUL3gzGiJtCya33wce=mo,BAGUS BANGET SIH TAPI KASIH BINTANG EMPAT DULU DEH,4,0,,2023-01-08 13:57:39,,,1.0
a117ce57-33de-4014-acb4-9e9cc9c0a8b5,Tuku Tahu,https://play-lh.googleusercontent.com/a/AEdFTp62RoIw98ZQsn6aceJ6rwLNvkz3wUJPk5WIX66S=mo,Ter slebew,5,0,,2023-01-06 15:23:54,,,1.0
cd509e81-0761-4420-be27-cf8722787352,Rio Biranov Prabowo,https://play-lh.googleusercontent.com/a/AEdFTp5buiIyaXleGiOiDqpZ-ZNhF9gCH070JosBL4qc=mo,"Gara gara aplikasi ini, pacar saya jadi menyangka cuman teman",1,0,27.5.4,2023-01-07 16:58:04,,,-1.0
6fedd3a9-123e-42a8-b5fd-2938032fda22,Yuni Sartika,https://play-lh.googleusercontent.com/a/AEdFTp4uz4bvrpLV8z4w9Wd_-k0xfKX0t9VBtuWqBbgS=mo,Kamu nanya,1,0,,2023-01-07 07:00:33,,,-1.0
beda2ec7-25fe-4dce-8902-d760782c3a73,Hendra Wati,https://play-lh.googleusercontent.com/a/AEdFTp7q66UkhvMnKrzubxWWhqCV7tVZBupCkl4PFqtZ=mo,Ok,5,0,27.6.3,2023-01-07 11:09:06,,,1.0
d1ead0a0-c464-45e4-bc89-a48226d23f1e,NO&T PROJECT,https://play-lh.googleusercontent.com/a-/AD5-WCkU8fEj_fWLwVLxMtkURKPPXJuNgG_TfD_YQPmEiw,Apk termangap,5,0,27.5.4,2023-01-06 21:11:32,,,1.0
e0ca6583-c9ab-49f2-bcf7-9f7b8e469c77,indra nugraha,https://play-lh.googleusercontent.com/a/AEdFTp6AqdtecEzs8A_sbTC_g6fe2DqdRe-iwGSEJqOe=mo,good,5,0,27.6.3,2023-01-08 00:27:41,,,1.0
919ecb53-b903-4db9-8759-d43a73b3fdeb,Redm Redmy,https://play-lh.googleusercontent.com/a/AEdFTp6vpR4nKqhqNsuQM_tvaUsbmg-8V0X5DUj9ufsa=mo,Bgs,5,0,,2023-01-06 14:18:12,,,1.0
839dc931-b3ed-40ad-bc62-3890bc82691a,ida dmyanti,https://play-lh.googleusercontent.com/a-/AD5-WCl-3fwpb2qw3t55b-WaLGyyCpmK5G4Qbqb4aL5s,Apknya gabisa ngeinstal terus.,1,0,,2023-01-08 06:45:45,,,-1.0
8cba85eb-2490-4d36-b1f0-df592c7fc05f,Aditya Rasyid,https://play-lh.googleusercontent.com/a-/AD5-WCmcmqtVNqV_L3cNgAer9OIrOAowm2gkyTQBLrwR,Makin jelek,5,0,27.7.3,2023-01-08 07:07:45,,,1.0
2de9cdc1-17c0-444e-8d9f-7143765ec274,꧁defahag꧂,https://play-lh.googleusercontent.com/a-/AD5-WClLh_jbSPftMM32xVqbV8wJ9hL7lPtGdPFPoFAI9g,Bagus🗿,5,1,27.6.3,2023-01-08 09:38:30,,,1.0
eca87d78-b785-477e-826d-72e8dab33ca8,Kazz,https://play-lh.googleusercontent.com/a-/AD5-WCkXJBa5G9J-Rq4EB0pd0fBdhZ5QaPxj2Q8F-7uO,Ini tiktok gua kenapa fyp nya skrg sampah banget isinya,4,0,27.4.5,2023-01-06 21:11:32,,,1.0
0f4ae42f-dddc-485b-8857-1c14eb1b3609,Tujino gino,https://play-lh.googleusercontent.com/a-/AD5-WCmYtJ0HqE7N9hZsLNDJcWaaMQ5ueSMrzZpEPWiliQ,Lmyn mghibur.,5,0,27.6.3,2023-01-06 18:50:20,,,1.0
0bfb419c-31bf-45e5-be1a-19191b5e406d,Tri Handayani,https://play-lh.googleusercontent.com/a-/AD5-WCnZ2HzjQCffaITCb36FlNgf1vPJGYc0OAwIY81G,Bgus,3,0,26.0.3,2023-01-06 22:13:10,,,0.0
36adba14-d5f8-4918-a7cf-6f1bb8fb712a,Birin Shobirin,https://play-lh.googleusercontent.com/a/AEdFTp5qJEDBti-Q84fuP3lAMpxvGTiL2kKn8ByxllgJ=mo,Siap,5,0,,2023-01-06 19:25:28,,,1.0
9192e4d1-21e8-4758-83db-b411f991b98c,Kristinanug Xilona,https://play-lh.googleusercontent.com/a-/AD5-WCl01j8Utu2-UkZy9jrx9wv8PMJILBcAlB4e5vjcWQ,Kesel bgt sih akun ku kena band mulu njinggggggf,5,0,,2023-01-06 13:02:59,,,1.0
251d5b02-1f09-4197-97db-b53a3fd0b3d7,MlbbOfficial,https://play-lh.googleusercontent.com/a-/AD5-WCkCQReQm7KExeZFRIpq-k5AX4sDzm5VY_wfJiyutA,Rekomendasi Banget Buat Video Pendek dan berita seputar yang lagi viral,5,0,27.0.3,2023-01-07 11:11:03,,,1.0
96ebe746-5e27-4364-aa63-63c3222662a9,Herry Potter,https://play-lh.googleusercontent.com/a-/AD5-WCmzCIrjEJ0ZCPt_HW7yFewamcIKYTL9BAVmqCDuPQ,cukup menghibur,4,0,,2023-01-06 17:50:22,,,1.0
5437202b-695f-4c82-bb7c-992292c51ad8,Rahmat Jo,https://play-lh.googleusercontent.com/a/AEdFTp6P-qlu7MWFOy_NVKnM01b5R-zT2rNshV2Mz-y8=mo,"Setelah update bukan makin bagus,kuota makin boros nonton 1 vido aja 50 mb ngk masuk akal",1,0,27.6.3,2023-01-07 07:11:18,,,-1.0
5dfbbf60-a9b1-475f-84fe-68a557305f48,Doni Candra,https://play-lh.googleusercontent.com/a/AEdFTp4_p1IUkLpyFcP_RpVE_rBZ7HZzGMUTdIEYG5hG=mo,"Tik tok gk jelas udah ajarin ayang ku yg aneh-aneh, dia anak yg baik malah kau ajarin yg sesad""😤 awas kau 😠",1,0,27.0.3,2023-01-07 16:39:38,,,-1.0
9f93588c-c8fb-458d-a672-4c558aeed0d6,Roni cell,https://play-lh.googleusercontent.com/a-/AD5-WClyQJfJkPQXIMMwhGcqjG3LdUZ9JWzDnmjTgx2D,Kualitasnya Bagus mudah di gunakan .mohon lebih di tingkatkan lgi Kualitanya ..oke mantaaap😍😍,5,0,27.6.3,2023-01-07 14:45:43,,,1.0
67ef9c81-9163-46ec-9d70-77b25deaaad5,Devan Febriansyah,https://play-lh.googleusercontent.com/a/AEdFTp78tV62k7ejt9r-AHPV3KE9etOw1J_yUf3Q-sIS=mo,"Aplikasi tiktok semakin kesini justru semakin berkembang dan menjadi lebih, mudah lebih baik, dan lebih berguna. Saya sangat bangga dan mendukung developer semisalnya akan memperbaiki dan mengupdate kembali supaya lebih mudah dan ada perkembangan yang lain lagi.",5,1,27.5.4,2023-01-06 15:44:19,,,1.0
8e42c2fd-63a0-4cc7-8d04-cd5992945d6f,Syamsul Lukman,https://play-lh.googleusercontent.com/a-/AD5-WCkyMD8ZS5d2-DutCurtoE2WOzaxW0Flcwdyaqi2dQ,Good,5,0,10.0.6,2023-01-07 15:14:53,,,1.0
bd9f742e-e59f-4624-a3a8-b281fc261a34,Prince Bayu,https://play-lh.googleusercontent.com/a-/AD5-WClde4kEbdjaThyYkERzBHbKtohIm0VXtnLYAO76bw,gilaaaa semenit udah 200 mb,1,0,27.6.3,2023-01-08 02:03:25,,,-1.0
cf1e96b3-3936-4ff6-b371-0552d21bd22b,Agus Purnomo,https://play-lh.googleusercontent.com/a-/AD5-WClyBQxSWYt0yM0aY_lXetiwrx8X0yC2gBuOhoPukw,Bagus,5,0,27.6.3,2023-01-07 07:39:41,,,1.0
08e27e55-6506-47d1-8ff3-dc190edd1329,Nadia Ramadhani,https://play-lh.googleusercontent.com/a/AEdFTp6CUZRuJJbyRs0sTD7YhE_x_sX0c-kHjWerFD2v=mo,Kese neng aku🥰😍,5,0,,2023-01-08 17:08:17,,,1.0
c48911fd-7404-4f8b-b273-429011fe053c,Devi Sondari,https://play-lh.googleusercontent.com/a-/AD5-WCmNhrMB_BFE7GYZ3-grPSxEvrHGJEPjrPVLyluEOg,Syuka bs liat2 karakter manusia yg beraneka ragam bs nambh tmn ..bs jg cari jodo...,5,0,27.6.3,2023-01-07 16:41:41,,,1.0
98b6efb5-1fc6-4a32-a756-1761afbb23e4,Yunu 301,https://play-lh.googleusercontent.com/a/AEdFTp5rWmr94m9Nb7LRHhkFZIUGRu6ONHpqrk8urx21=mo,"Entah kenapa belakangan ini tiktok suka ngelag dan banyak makan paket, saya harap kedepan nya bisa diperbaiki dan juga semoga ditambah fitur penggolongan pencarian dimana kita bisa mencari konten sesuai keinginan kita",2,0,,2023-01-06 22:29:58,,,-1.0
0fae35e1-2da7-450c-88d1-652bef25a6b6,Muh adam Faiz al arkhan,https://play-lh.googleusercontent.com/a-/AD5-WCmbkis1esZNFCnCdUlpRx5jU3chTfWP4pE9B04h,👍👍👍👍👍👍,5,0,27.6.3,2023-01-07 08:51:27,,,1.0
4dcd7cf5-7211-4296-96e8-04cf40db8a42,Treizna Yuandika,https://play-lh.googleusercontent.com/a/AEdFTp4RyXj0LjcULFEnERIbuBmD2dE4G85BxJdxRPa-=mo,Ni orang yang komen pada Napa ya??,5,0,,2023-01-06 13:42:19,,,1.0
c7ac3613-1f9f-4751-a346-b8261ef6fb2b,Mhmmd Rum,https://play-lh.googleusercontent.com/a/AEdFTp66TPwpo0IgFn5krX5BkZ8uB8-ynqXiIkTymG0P=mo,"awas sja yh besok blm diganti,ak bakal ratain perusahaanmu",1,0,27.6.3,2023-01-07 19:08:53,,,-1.0
016ea491-b046-49d1-8c65-8f511f3e3fd3,Sukmawati,https://play-lh.googleusercontent.com/a-/AD5-WCmjeADvhC3XmIQ0YzrFP_kemngIHyZvFQjNQnzeJA,"Kenapa setelah di update fitur belanja di tiktok saya tidak ada ya???hanya ada fitur temukan dimenu, Padahal umur saya diatas 20 tahun",3,0,27.7.3,2023-01-08 11:06:57,,,0.0
f3254b9b-a2d6-47bf-a850-c15a7e3b1990,teh gepuk,https://play-lh.googleusercontent.com/a/AEdFTp7SOuk3d5_bZfz-irqOajB_Dnnn-hT0WAqZ7Rgx=mo,Kurang bagus aja filter,4,0,,2023-01-07 11:53:17,,,1.0
cf923d83-1d54-42ab-bff9-46ba870397b1,Anton Al,https://play-lh.googleusercontent.com/a/AEdFTp5sPsyyonizegztyga5ZdyncF-z2-jE-RXAMYH4=mo,Sangat baik dan bermanfaat,5,0,27.6.3,2023-01-06 19:24:24,,,1.0
8d01004b-d786-46b7-8139-346156967ee7,Meli Marlina,https://play-lh.googleusercontent.com/a/AEdFTp5qzozoXtScqvuJjoWZRNhbnX09DFo8bRMBwPNY=mo,Bagus sihh,2,0,27.6.3,2023-01-08 14:41:59,,,-1.0
0886d118-9db6-4b35-878a-ec19fe6bca88,Alfatihah ratus Sadiah,https://play-lh.googleusercontent.com/a/AEdFTp5yac_QYteAoeY5EjXFTCjmn4XCDLqXJf03YuJM=mo,Heppy,5,0,26.6.4,2023-01-06 21:01:50,,,1.0
652889d8-b646-48ee-8ccf-1ce4af32eb91,Arif Sakti Brilian Putra,https://play-lh.googleusercontent.com/a/AEdFTp4N459JekKhcT1-Yv3-hD80vzNTbFsVgfFOtY5qvg=mo,"Tolong gua udah lapor masalah ga di tanggepin, gua udh 1k folower ga bisa live",1,0,27.6.3,2023-01-07 12:29:16,,,-1.0
919ecb53-b903-4db9-8759-d43a73b3fdeb,Redm Redmy,https://play-lh.googleusercontent.com/a/AEdFTp6vpR4nKqhqNsuQM_tvaUsbmg-8V0X5DUj9ufsa=mo,Bgs,5,0,,2023-01-06 14:18:12,,,1.0
0e9d0bfb-7b53-40ea-9e1a-af0d8d43a92d,Jack One,https://play-lh.googleusercontent.com/a-/AD5-WCmDkwd047q3h5EgqhsKMIYPTSY0xRSdBMNlxSl8,Gak jelas ni tiktok. Masak gak di gunakan. Paket ke sedot terus. Hadeh gak jelas aplikasi nya,1,0,,2023-01-08 09:24:02,,,-1.0
2c0135ad-46ef-473d-9e60-070c1511e7ec,Raiza,https://play-lh.googleusercontent.com/a-/AD5-WCla5K3poJT8gdKZKM-38XF1i7-DffPusBWHLg_jIw,Sering tertutup otomatis,1,0,27.1.3,2023-01-07 13:01:37,,,-1.0
